Run_ID,Cohort,Scenario,PTEN_normal,PTEN_null,Total_cells,Androgen_condition,Uptake_rate_multiplier,Uptake_celltype,Cell_cell_adhesion_multiplier,Migration_speed_multiplier,AdhMot_celltype,Clone_type,Seed
1199,BR,Scenario2,135,15,150,Low,7,both,10,0.6,PTEN_null,-,84752
1200,BR,Scenario2,135,15,150,Low,7,both,10,0.6,PTEN_null,-,62700
1201,BR,Scenario2,135,15,150,Low,10,both,0.1,2,PTEN_null,-,42
1202,BR,Scenario2,135,15,150,Low,10,both,0.1,2,PTEN_null,-,101
1203,BR,Scenario2,135,15,150,Low,10,both,0.1,2,PTEN_null,-,2025
1204,BR,Scenario2,135,15,150,Low,10,both,0.1,2,PTEN_null,-,6789
1205,BR,Scenario2,135,15,150,Low,10,both,0.1,2,PTEN_null,-,13579
1206,BR,Scenario2,135,15,150,Low,10,both,0.1,2,PTEN_null,-,24680
1207,BR,Scenario2,135,15,150,Low,10,both,0.1,2,PTEN_null,-,73205
1208,BR,Scenario2,135,15,150,Low,10,both,0.1,2,PTEN_null,-,10939
1209,BR,Scenario2,135,15,150,Low,10,both,0.1,2,PTEN_null,-,84752
1210,BR,Scenario2,135,15,150,Low,10,both,0.1,2,PTEN_null,-,62700
1211,BR,Scenario2,135,15,150,Low,10,both,0.5,1.6,PTEN_null,-,42
1212,BR,Scenario2,135,15,150,Low,10,both,0.5,1.6,PTEN_null,-,101
1213,BR,Scenario2,135,15,150,Low,10,both,0.5,1.6,PTEN_null,-,2025
1214,BR,Scenario2,135,15,150,Low,10,both,0.5,1.6,PTEN_null,-,6789
1215,BR,Scenario2,135,15,150,Low,10,both,0.5,1.6,PTEN_null,-,13579
1216,BR,Scenario2,135,15,150,Low,10,both,0.5,1.6,PTEN_null,-,24680
1217,BR,Scenario2,135,15,150,Low,10,both,0.5,1.6,PTEN_null,-,73205
1218,BR,Scenario2,135,15,150,Low,10,both,0.5,1.6,PTEN_null,-,10939
1219,BR,Scenario2,135,15,150,Low,10,both,0.5,1.6,PTEN_null,-,84752
1220,BR,Scenario2,135,15,150,Low,10,both,0.5,1.6,PTEN_null,-,62700
1221,BR,Scenario2,135,15,150,Low,10,both,1,1,PTEN_null,-,42
1222,BR,Scenario2,135,15,150,Low,10,both,1,1,PTEN_null,-,101
1223,BR,Scenario2,135,15,150,Low,10,both,1,1,PTEN_null,-,2025
1224,BR,Scenario2,135,15,150,Low,10,both,1,1,PTEN_null,-,6789
1225,BR,Scenario2,135,15,150,Low,10,both,1,1,PTEN_null,-,13579
1226,BR,Scenario2,135,15,150,Low,10,both,1,1,PTEN_null,-,24680
1227,BR,Scenario2,135,15,150,Low,10,both,1,1,PTEN_null,-,73205
1228,BR,Scenario2,135,15,150,Low,10,both,1,1,PTEN_null,-,10939
1229,BR,Scenario2,135,15,150,Low,10,both,1,1,PTEN_null,-,84752
1230,BR,Scenario2,135,15,150,Low,10,both,1,1,PTEN_null,-,62700
1231,BR,Scenario2,135,15,150,Low,10,both,3,0.8,PTEN_null,-,42
1232,BR,Scenario2,135,15,150,Low,10,both,3,0.8,PTEN_null,-,101
1233,BR,Scenario2,135,15,150,Low,10,both,3,0.8,PTEN_null,-,2025
1234,BR,Scenario2,135,15,150,Low,10,both,3,0.8,PTEN_null,-,6789
1235,BR,Scenario2,135,15,150,Low,10,both,3,0.8,PTEN_null,-,13579
1236,BR,Scenario2,135,15,150,Low,10,both,3,0.8,PTEN_null,-,24680
1237,BR,Scenario2,135,15,150,Low,10,both,3,0.8,PTEN_null,-,73205
1238,BR,Scenario2,135,15,150,Low,10,both,3,0.8,PTEN_null,-,10939
1239,BR,Scenario2,135,15,150,Low,10,both,3,0.8,PTEN_null,-,84752
1240,BR,Scenario2,135,15,150,Low,10,both,3,0.8,PTEN_null,-,62700
1241,BR,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,42
1242,BR,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,101
1243,BR,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,2025
1244,BR,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,6789
1245,BR,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,13579
1246,BR,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,24680
1247,BR,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,73205
1248,BR,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,10939
1249,BR,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,84752
1250,BR,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,62700
1251,BR,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,42
1252,BR,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,101
1253,BR,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,2025
1254,BR,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,6789
1255,BR,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,13579
1256,BR,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,24680
1257,BR,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,73205
1258,BR,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,10939
1259,BR,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,84752
1260,BR,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,62700
1261,BR,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,42
1262,BR,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,101
1263,BR,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,2025
1264,BR,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,6789
1265,BR,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,13579
1266,BR,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,24680
1267,BR,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,73205
1268,BR,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,10939
1269,BR,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,84752
1270,BR,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,62700
1271,BR,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,42
1272,BR,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,101
1273,BR,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,2025
1274,BR,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,6789
1275,BR,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,13579
1276,BR,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,24680
1277,BR,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,73205
1278,BR,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,10939
1279,BR,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,84752
1280,BR,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,62700
1281,BR,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,42
1282,BR,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,101
1283,BR,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,2025
1284,BR,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,6789
1285,BR,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,13579
1286,BR,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,24680
1287,BR,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,73205
1288,BR,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,10939
1289,BR,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,84752
1290,BR,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,62700
1291,BR,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,42
1292,BR,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,101
1293,BR,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,2025
1294,BR,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,6789
1295,BR,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,13579
1296,BR,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,24680
1297,BR,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,73205
1298,BR,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,10939
1299,BR,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,84752
1300,BR,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,62700
1301,BR,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,42
1302,BR,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,101
1303,BR,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,2025
1304,BR,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,6789
1305,BR,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,13579
1306,BR,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,24680
1307,BR,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,73205
1308,BR,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,10939
1309,BR,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,84752
1310,BR,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,62700
1311,BR,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,42
1312,BR,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,101
1313,BR,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,2025
1314,BR,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,6789
1315,BR,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,13579
1316,BR,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,24680
1317,BR,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,73205
1318,BR,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,10939
1319,BR,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,84752
1320,BR,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,62700
1321,TR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,42
1322,TR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,101
1323,TR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,2025
1324,TR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,6789
1325,TR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,13579
1326,TR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,24680
1327,TR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,73205
1328,TR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,10939
1329,TR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,84752
1330,TR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,62700
1331,TR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,42
1332,TR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,101
1333,TR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,2025
1334,TR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,6789
1335,TR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,13579
1336,TR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,24680
1337,TR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,73205
1338,TR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,10939
1339,TR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,84752
1340,TR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,62700
1341,TR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,42
1342,TR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,101
1343,TR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,2025
1344,TR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,6789
1345,TR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,13579
1346,TR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,24680
1347,TR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,73205
1348,TR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,10939
1349,TR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,84752
1350,TR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,62700
1351,TR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,42
1352,TR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,101
1353,TR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,2025
1354,TR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,6789
1355,TR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,13579
1356,TR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,24680
1357,TR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,73205
1358,TR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,10939
1359,TR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,84752
1360,TR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,62700
1361,TR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,42
1362,TR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,101
1363,TR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,2025
1364,TR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,6789
1365,TR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,13579
1366,TR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,24680
1367,TR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,73205
1368,TR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,10939
1369,TR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,84752
1370,TR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,62700
1371,TR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,42
1372,TR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,101
1373,TR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,2025
1374,TR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,6789
1375,TR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,13579
1376,TR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,24680
1377,TR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,73205
1378,TR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,10939
1379,TR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,84752
1380,TR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,62700
1381,TR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,42
1382,TR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,101
1383,TR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,2025
1384,TR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,6789
1385,TR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,13579
1386,TR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,24680
1387,TR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,73205
1388,TR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,10939
1389,TR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,84752
1390,TR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,62700
1391,TR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,42
1392,TR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,101
1393,TR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,2025
1394,TR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,6789
1395,TR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,13579
1396,TR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,24680
1397,TR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,73205
1398,TR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,10939
1399,TR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,84752
1400,TR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,62700
1401,TR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,42
1402,TR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,101
1403,TR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,2025
1404,TR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,6789
1405,TR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,13579
1406,TR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,24680
1407,TR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,73205
1408,TR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,10939
1409,TR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,84752
1410,TR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,62700
1411,TR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,42
1412,TR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,101
1413,TR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,2025
1414,TR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,6789
1415,TR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,13579
1416,TR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,24680
1417,TR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,73205
1418,TR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,10939
1419,TR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,84752
1420,TR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,62700
1421,TR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,42
1422,TR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,101
1423,TR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,2025
1424,TR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,6789
1425,TR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,13579
1426,TR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,24680
1427,TR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,73205
1428,TR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,10939
1429,TR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,84752
1430,TR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,62700
1431,TR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,42
1432,TR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,101
1433,TR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,2025
1434,TR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,6789
1435,TR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,13579
1436,TR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,24680
1437,TR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,73205
1438,TR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,10939
1439,TR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,84752
1440,TR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,62700
1441,TR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,42
1442,TR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,101
1443,TR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,2025
1444,TR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,6789
1445,TR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,13579
1446,TR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,24680
1447,TR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,73205
1448,TR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,10939
1449,TR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,84752
1450,TR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,62700
1451,TR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,42
1452,TR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,101
1453,TR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,2025
1454,TR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,6789
1455,TR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,13579
1456,TR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,24680
1457,TR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,73205
1458,TR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,10939
1459,TR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,84752
1460,TR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,62700
1461,TR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,42
1462,TR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,101
1463,TR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,2025
1464,TR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,6789
1465,TR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,13579
1466,TR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,24680
1467,TR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,73205
1468,TR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,10939
1469,TR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,84752
1470,TR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,62700
1471,TR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,42
1472,TR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,101
1473,TR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,2025
1474,TR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,6789
1475,TR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,13579
1476,TR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,24680
1477,TR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,73205
1478,TR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,10939
1479,TR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,84752
1480,TR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,62700
1481,TR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,42
1482,TR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,101
1483,TR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,2025
1484,TR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,6789
1485,TR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,13579
1486,TR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,24680
1487,TR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,73205
1488,TR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,10939
1489,TR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,84752
1490,TR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,62700
1491,TR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,42
1492,TR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,101
1493,TR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,2025
1494,TR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,6789
1495,TR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,13579
1496,TR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,24680
1497,TR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,73205
1498,TR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,10939
1499,TR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,84752
1500,TR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,62700
1501,TR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,42
1502,TR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,101
1503,TR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,2025
1504,TR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,6789
1505,TR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,13579
1506,TR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,24680
1507,TR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,73205
1508,TR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,10939
1509,TR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,84752
1510,TR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,62700
1511,TR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,42
1512,TR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,101
1513,TR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,2025
1514,TR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,6789
1515,TR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,13579
1516,TR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,24680
1517,TR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,73205
1518,TR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,10939
1519,TR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,84752
1520,TR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,62700
1521,TR,Scenario2,135,15,150,High,4,both,1,1,PTEN_null,-,42
